date,open,high,low,close,volume,RSI,SMA,upper,lower,EMA,MACD,signal,histogram
2023-01-15 05:00:00,1526.59,1530.67,1524.38,1528.78,6573.4985,58.6015,1531.797,1547.0512,1516.5428,1529.4806,13.9201,20.7606,-6.8405
2023-01-15 06:00:00,1528.76,1529.73,1524.33,1525.84,5367.4375,56.649,1531.5665,1547.033,1516.1,1528.7525,12.588,19.1261,-6.538
2023-01-15 07:00:00,1525.77,1529.66,1521.7,1529.55,7014.5391,58.5268,1531.0945,1546.1979,1515.9911,1528.912,11.6969,17.6402,-5.9434
2023-01-15 08:00:00,1529.35,1531.28,1518.93,1523.21,8477.4294,54.2057,1530.5815,1546.0205,1515.1425,1527.7716,10.3596,16.1841,-5.8245
2023-01-15 09:00:00,1523.29,1533.95,1519.96,1532.78,8917.4675,59.1129,1531.1015,1546.0947,1516.1083,1528.7733,9.9573,14.9387,-4.9814
2023-01-15 10:00:00,1532.72,1533.42,1527.4,1532.11,5472.8213,58.6392,1531.4565,1546.1899,1516.7231,1529.4406,9.4752,13.846,-4.3709
2023-01-15 11:00:00,1532.14,1535.14,1528.41,1533.47,5467.9737,59.3513,1531.6895,1546.3955,1516.9835,1530.2465,9.0979,12.8964,-3.7985
2023-01-15 12:00:00,1533.47,1539.73,1529.0,1532.65,7534.0169,58.6951,1531.8595,1546.5274,1517.1916,1530.7272,8.6333,12.0438,-3.4105
2023-01-15 13:00:00,1532.56,1541.3,1529.98,1532.23,7721.7918,58.3393,1531.8165,1546.4747,1517.1583,1531.0278,8.1373,11.2625,-3.1251
2023-01-15 14:00:00,1532.21,1543.88,1530.88,1540.59,7516.3932,63.1301,1532.3605,1547.4664,1517.2546,1532.9402,8.323,10.6746,-2.3516
2023-01-15 15:00:00,1540.6,1561.37,1538.58,1557.31,17564.8053,70.4494,1533.454,1552.0551,1514.8529,1537.8142,9.7073,10.4811,-0.7738
2023-01-15 16:00:00,1557.01,1564.29,1543.78,1545.92,16036.6822,61.4937,1533.81,1553.0677,1514.5523,1539.4353,9.7727,10.3394,-0.5667
2023-01-15 17:00:00,1545.9,1567.37,1545.68,1551.78,14073.314,64.0274,1533.853,1553.2666,1514.4394,1541.9043,10.18,10.3076,-0.1275
2023-01-15 18:00:00,1551.79,1552.43,1533.66,1548.4,12121.1781,61.5133,1533.77,1552.9181,1514.6219,1543.2034,10.1135,10.2688,-0.1552
2023-01-15 19:00:00,1548.35,1557.88,1542.31,1550.69,8726.1709,62.5852,1534.8745,1555.2136,1514.5354,1544.7007,10.1288,10.2408,-0.1119
2023-01-15 20:00:00,1550.72,1555.0,1546.44,1554.21,7393.1309,64.2342,1536.155,1557.927,1514.383,1546.6026,10.3062,10.2539,0.0523
2023-01-15 21:00:00,1554.14,1554.91,1549.04,1552.25,5881.6041,62.5803,1537.329,1559.8991,1514.7589,1547.7321,10.1714,10.2374,-0.066
2023-01-15 22:00:00,1552.33,1560.97,1542.77,1557.64,9742.185,65.2315,1539.0875,1562.226,1515.949,1549.7137,10.3798,10.2658,0.1139
2023-01-15 23:00:00,1557.67,1561.7,1548.25,1552.89,12089.5877,61.1216,1540.4445,1563.4781,1517.4109,1550.3489,10.0459,10.2218,-0.176
2023-01-16 00:00:00,1552.83,1561.07,1541.18,1557.6,16455.4693,63.5725,1541.995,1565.2631,1518.7269,1551.7991,10.0455,10.1866,-0.1411
2023-01-16 00:00:00,1552.83,1561.07,1541.18,1557.6,16455.4693,63.5725,1543.436,1566.8213,1520.0507,1552.9593,9.9307,10.1354,-0.2047
2023-01-16 01:00:00,1557.76,1578.47,1554.17,1568.68,27988.8105,68.9182,1545.578,1569.9511,1521.2049,1556.1034,10.6115,10.2306,0.3809
2023-01-16 02:00:00,1568.55,1585.33,1563.95,1572.8,18125.8457,70.6433,1547.7405,1573.6668,1521.8142,1559.4428,11.3526,10.455,0.8976
2023-01-16 03:00:00,1572.84,1574.48,1564.44,1569.41,11713.4886,67.3318,1550.0505,1575.0383,1525.0627,1561.4362,11.5334,10.6707,0.8627
2023-01-16 04:00:00,1569.5,1574.55,1567.57,1572.92,9020.7911,68.9545,1552.0575,1577.6158,1526.4992,1563.733,11.8237,10.9013,0.9224
2023-01-16 05:00:00,1573.01,1577.81,1571.4,1576.43,9142.973,70.5309,1554.2735,1580.2121,1528.3349,1566.2724,12.1964,11.1603,1.036
2023-01-16 06:00:00,1576.44,1579.3,1569.73,1571.48,11999.2893,65.4812,1556.174,1581.2941,1531.0539,1567.3139,11.9545,11.3191,0.6353
2023-01-16 07:00:00,1571.65,1571.99,1563.21,1566.71,10822.7236,60.9524,1557.877,1580.9192,1534.8348,1567.1931,11.2482,11.305,-0.0568
2023-01-16 08:00:00,1566.62,1567.18,1522.35,1538.24,29585.2438,42.1948,1558.1775,1579.9983,1536.3567,1561.4025,8.2956,10.7031,-2.4075
2023-01-16 09:00:00,1538.39,1546.37,1536.68,1544.84,9714.3607,46.3191,1558.39,1579.5957,1537.1843,1558.09,6.4142,9.8453,-3.4311
2023-01-16 10:00:00,1544.84,1553.64,1544.53,1547.31,8951.748,47.8196,1557.89,1579.6386,1536.1414,1555.934,5.0641,8.8891,-3.8249
2023-01-16 11:00:00,1547.41,1548.66,1540.3,1543.03,9912.0305,45.449,1557.7455,1579.8459,1535.6451,1553.3532,3.6073,7.8327,-4.2254
2023-01-16 12:00:00,1542.97,1546.75,1538.2,1539.54,8071.6605,43.5529,1557.1335,1580.5023,1533.7647,1550.5906,2.1463,6.6954,-4.5491
2023-01-16 13:00:00,1539.48,1546.44,1539.0,1544.82,11384.107,47.1454,1556.9545,1580.6408,1533.2682,1549.4364,1.3985,5.636,-4.2376
2023-01-16 14:00:00,1545.03,1549.81,1531.52,1542.3,16602.3101,45.6521,1556.535,1580.9366,1532.1334,1548.0092,0.5956,4.6279,-4.0324
2023-01-16 15:00:00,1542.3,1553.36,1521.01,1550.07,22648.7971,50.8243,1556.328,1580.8748,1531.7812,1548.4213,0.5795,3.8183,-3.2387
2023-01-16 16:00:00,1549.74,1559.86,1545.6,1551.53,15612.7977,51.7534,1556.292,1580.8647,1531.7193,1549.0431,0.6769,3.19,-2.5131
2023-01-16 17:00:00,1551.39,1562.58,1548.8,1561.73,13946.5445,57.7583,1556.4965,1581.1785,1531.8145,1551.5804,1.5591,2.8638,-1.3047
2023-01-16 18:00:00,1561.6,1575.29,1557.46,1572.86,15918.5901,63.1481,1557.495,1583.1107,1531.8793,1555.8364,3.1204,2.9151,0.2052
2023-01-16 19:00:00,1572.84,1603.91,1571.42,1591.01,33408.7338,69.8941,1559.1655,1588.6554,1529.6756,1562.8711,5.7559,3.4833,2.2726
2023-01-16 20:00:00,1591.01,1599.29,1584.0,1587.2,16543.6251,67.1166,1560.6455,1592.5451,1528.7459,1567.7369,7.4512,4.2769,3.1744
2023-01-16 21:00:00,1587.19,1587.9,1573.76,1579.34,13112.0925,61.6718,1561.1785,1593.9418,1528.4152,1570.0575,8.0676,5.035,3.0326
2023-01-16 22:00:00,1579.36,1585.99,1578.12,1579.34,7429.444,61.6718,1561.5055,1594.8516,1528.1594,1571.914,8.4585,5.7197,2.7388
2023-01-16 23:00:00,1579.31,1582.89,1572.6,1576.85,10577.7607,59.8869,1561.8775,1595.7302,1528.0248,1572.9012,8.4698,6.2697,2.2001
2023-01-17 00:00:00,1577.01,1582.5,1558.9,1566.16,20572.1304,52.8189,1561.5395,1595.078,1528.001,1571.553,7.5294,6.5217,1.0077
2023-01-18 00:00:00,1565.52,1574.9,1563.12,1570.77,12866.9791,55.2706,1561.2565,1594.3806,1528.1324,1571.3964,7.0745,6.6322,0.4423
2023-01-18 01:00:00,1570.92,1581.8,1570.18,1581.29,11186.3994,60.3358,1561.747,1595.7412,1527.7528,1573.3751,7.4767,6.8011,0.6756
2023-01-18 02:00:00,1581.29,1588.0,1570.47,1584.39,17224.2392,61.7117,1562.631,1597.9877,1527.2743,1575.5781,7.9539,7.0317,0.9222
2023-01-18 03:00:00,1584.14,1592.46,1581.53,1581.76,16180.3536,59.8159,1564.807,1599.236,1530.378,1576.8145,8.0273,7.2308,0.7965
2023-01-18 04:00:00,1581.77,1586.34,1578.94,1585.65,9298.0226,61.6905,1566.8475,1601.1382,1532.5568,1578.5816,8.3037,7.4454,0.8583
2023-01-18 05:00:00,1585.64,1589.09,1583.46,1587.59,9432.6689,62.6269,1568.8615,1603.057,1534.666,1580.3833,8.5803,7.6724,0.908
2023-01-18 06:00:00,1587.6,1588.13,1580.31,1582.26,8114.1621,58.4032,1570.823,1603.3252,1538.3208,1580.7586,8.2741,7.7927,0.4814
2023-01-18 07:00:00,1582.27,1584.69,1579.61,1583.28,8458.3237,58.9734,1573.01,1602.5493,1543.4707,1581.2629,8.0213,7.8384,0.1829
2023-01-18 08:00:00,1583.18,1584.02,1571.56,1577.06,12029.6945,54.1027,1574.622,1601.2025,1548.0415,1580.4223,7.2356,7.7179,-0.4823
2023-01-18 09:00:00,1576.98,1582.31,1571.4,1578.45,12046.3043,54.9972,1576.4295,1598.5076,1554.3514,1580.0278,6.6485,7.504,-0.8555
2023-01-18 10:00:00,1578.44,1579.79,1572.11,1573.39,9748.4224,51.0935,1577.5955,1596.1667,1559.0243,1578.7003,5.709,7.145,-1.436
2023-01-18 11:00:00,1573.5,1578.37,1572.95,1575.76,8353.7417,52.784,1578.807,1593.0832,1564.5308,1578.1122,5.097,6.7354,-1.6384
2023-01-18 12:00:00,1575.75,1583.66,1575.64,1580.03,9523.2337,55.7516,1579.722,1591.6566,1567.7874,1578.4958,4.9001,6.3683,-1.4683
2023-01-18 13:00:00,1580.0,1599.35,1575.41,1593.8,25524.2937,63.6795,1580.769,1593.7409,1567.7971,1581.5566,5.7884,6.2523,-0.464
2023-01-18 14:00:00,1593.78,1612.66,1587.11,1593.49,34268.174,63.4041,1580.893,1594.2944,1567.4916,1583.9433,6.3936,6.2806,0.113
2023-01-18 15:00:00,1593.78,1602.24,1533.98,1549.86,41069.7802,38.2981,1579.026,1597.7425,1560.3095,1577.1266,3.3146,5.6874,-2.3728
2023-01-18 16:00:00,1549.63,1550.15,1500.32,1538.76,57180.7843,34.5498,1576.997,1602.6503,1551.3437,1569.4533,-0.0211,4.5457,-4.5668
2023-01-18 17:00:00,1538.54,1567.44,1534.22,1541.77,38514.5504,36.3685,1575.1185,1604.9693,1545.2677,1563.9166,-2.3941,3.1577,-5.5519
2023-01-18 18:00:00,1541.75,1554.91,1535.79,1541.94,23044.997,36.4759,1573.373,1606.5158,1540.2302,1559.5213,-4.2125,1.6837,-5.8962
2023-01-18 19:00:00,1542.18,1549.09,1537.82,1541.61,14984.0533,36.3477,1572.1455,1607.9755,1536.3155,1555.9391,-5.6155,0.2238,-5.8393
2023-01-18 20:00:00,1541.62,1544.79,1516.68,1521.01,24191.742,29.4007,1569.6575,1611.8667,1527.4483,1548.9532,-8.294,-1.4797,-6.8143
2023-01-18 21:00:00,1521.01,1532.67,1519.07,1528.52,14253.2406,34.3285,1567.019,1612.4631,1521.5749,1544.8666,-9.6989,-3.1236,-6.5754
2023-01-18 22:00:00,1528.64,1531.64,1517.11,1531.07,12195.2676,35.9629,1564.353,1611.6272,1517.0788,1542.1073,-10.4857,-4.596,-5.8897
2023-01-18 23:00:00,1531.07,1533.5,1506.55,1510.83,19177.4083,29.6543,1560.8065,1612.738,1508.875,1535.8518,-12.5972,-6.1962,-6.401
2023-01-19 00:00:00,1510.9,1523.29,1508.87,1516.22,18197.0846,33.0238,1557.335,1611.3982,1503.2718,1531.9255,-13.678,-7.6926,-5.9854
2023-01-19 00:00:00,1510.9,1523.29,1508.87,1516.22,18197.0846,33.0238,1553.7665,1608.7838,1498.7492,1528.7844,-14.3689,-9.0279,-5.3411
2023-01-19 01:00:00,1516.17,1523.85,1515.33,1518.25,11081.1675,34.3964,1550.566,1606.0263,1495.1057,1526.6775,-14.5845,-10.1392,-4.4453
2023-01-19 02:00:00,1518.14,1526.07,1513.78,1524.84,10840.8998,38.7823,1547.644,1602.05,1493.238,1526.31,-14.0616,-10.9237,-3.1379
2023-01-19 03:00:00,1524.87,1527.96,1523.0,1524.75,9326.2739,38.7442,1545.0285,1598.5488,1491.5082,1525.998,-13.4988,-11.4387,-2.0601
2023-01-19 04:00:00,1524.78,1532.57,1524.48,1528.24,8244.0577,41.158,1542.518,1594.2111,1490.8249,1526.4464,-12.6256,-11.6761,-0.9495
2023-01-19 05:00:00,1528.35,1532.15,1526.36,1527.88,6908.2698,40.9786,1540.2425,1590.2796,1490.2054,1526.7331,-11.8263,-11.7061,-0.1202
2023-01-19 06:00:00,1528.04,1531.63,1524.86,1530.25,8150.6396,42.7476,1537.967,1585.4082,1490.5258,1527.4365,-10.8763,-11.5402,0.6639
2023-01-19 07:00:00,1530.26,1532.43,1527.27,1528.53,6019.3971,41.7692,1535.392,1578.8442,1491.9398,1527.6552,-10.1452,-11.2612,1.116
2023-01-19 08:00:00,1528.53,1531.62,1526.04,1526.73,6788.3412,40.7187,1532.0385,1566.3287,1497.7483,1527.4702,-9.6004,-10.929,1.3286
2023-01-19 09:00:00,1526.74,1528.62,1519.18,1527.41,6704.5022,41.3191,1528.7345,1548.2584,1509.2106,1527.4581,-9.0099,-10.5452,1.5353
2023-01-19 10:00:00,1527.42,1528.98,1521.96,1525.07,6515.0489,39.8244,1527.495,1544.4792,1510.5108,1526.9805,-8.6312,-10.1624,1.5312
2023-01-19 11:00:00,1524.98,1525.25,1515.97,1519.44,4590.9085,36.4116,1526.529,1543.0314,1510.0266,1525.4724,-8.6853,-9.867,1.1816
2023-01-19 12:00:00,1519.44,1523.13,1513.0,1518.84,8411.704,36.057,1525.3825,1540.6284,1510.1366,1524.1459,-8.6766,-9.6289,0.9523
2023-01-19 13:00:00,1519.02,1528.16,1513.06,1524.65,15431.2434,41.9527,1524.518,1537.7363,1511.2997,1524.2467,-8.1074,-9.3246,1.2172
2023-01-19 14:00:00,1524.65,1538.82,1519.3,1532.76,25717.4102,49.0188,1524.0755,1535.4377,1512.7133,1525.9494,-6.9221,-8.8441,1.922
2023-01-19 15:00:00,1532.76,1547.56,1530.88,1532.78,30966.4469,49.0353,1524.664,1536.5379,1512.7901,1527.3155,-5.913,-8.2579,2.3449
2023-01-19 16:00:00,1532.8,1540.01,1530.5,1534.85,16643.1555,50.8073,1524.9805,1537.5648,1512.3962,1528.8224,-4.8898,-7.5843,2.6944
2023-01-19 17:00:00,1534.84,1541.67,1522.5,1529.35,14693.7757,46.2098,1524.8945,1537.3339,1512.4551,1528.9279,-4.4713,-6.9617,2.4904
2023-01-19 18:00:00,1529.14,1543.23,1527.73,1538.78,22117.4978,53.9105,1526.292,1538.3719,1514.2121,1530.8983,-3.3401,-6.2374,2.8973
2023-01-19 19:00:00,1538.78,1554.73,1536.75,1551.78,17824.2425,61.9893,1528.07,1543.6558,1512.4842,1535.0747,-1.3788,-5.2656,3.8869
2023-01-19 20:00:00,1551.83,1564.61,1551.83,1557.58,18812.1126,64.9419,1530.138,1549.4226,1510.8534,1539.5757,0.6363,-4.0853,4.7215
2023-01-19 21:00:00,1557.67,1560.36,1544.75,1545.1,10988.5422,55.0356,1531.4805,1551.0047,1511.9563,1540.6806,1.2122,-3.0258,4.238
2023-01-19 22:00:00,1545.11,1552.45,1544.46,1551.35,7089.8617,58.4536,1532.806,1553.8846,1511.7274,1542.8145,2.1482,-1.991,4.1392
2023-01-19 23:00:00,1551.33,1556.16,1546.59,1550.98,9249.2831,58.1717,1534.1175,1556.2648,1511.9702,1544.4476,2.8275,-1.0273,3.8548
2023-01-20 00:00:00,1550.96,1554.95,1546.0,1547.86,13963.9045,55.7308,1535.0985,1557.8475,1512.3495,1545.1301,3.0787,-0.2061,3.2847
2023-01-20 00:00:00,1550.96,1554.95,1546.0,1547.86,13963.9045,55.7308,1536.0975,1559.2422,1512.9528,1545.6761,3.2403,0.4832,2.7571
2023-01-20 01:00:00,1548.02,1558.57,1545.35,1556.27,13628.9412,60.8643,1537.3985,1561.9638,1512.8332,1547.7948,4.001,1.1868,2.8142
2023-01-20 02:00:00,1556.24,1564.24,1553.47,1553.68,13988.0399,58.6102,1538.656,1563.8436,1513.4684,1548.9719,4.3447,1.8183,2.5263
2023-01-20 03:00:00,1553.69,1556.4,1551.34,1554.56,9613.7549,59.1636,1540.0475,1565.5193,1514.5757,1550.0895,4.6347,2.3816,2.2531
2023-01-20 04:00:00,1554.56,1559.44,1545.94,1546.83,9451.5956,52.5209,1541.0185,1565.9644,1516.0726,1549.4376,4.1924,2.7438,1.4486
2023-01-20 05:00:00,1546.81,1550.92,1542.9,1547.07,11641.2375,52.6984,1542.1185,1566.075,1518.162,1548.9641,3.8173,2.9585,0.8588
2023-01-20 06:00:00,1546.99,1549.35,1543.24,1545.05,9765.7173,50.9705,1543.399,1564.9909,1521.8071,1548.1813,3.3187,3.0305,0.2882
2023-01-20 07:00:00,1545.05,1553.78,1541.94,1551.05,14637.6774,55.6248,1545.0095,1563.6351,1526.3839,1548.755,3.3689,3.0982,0.2707
2023-01-20 08:00:00,1551.05,1552.57,1545.44,1551.86,7967.3663,56.2289,1546.37,1562.6793,1530.0607,1549.376,3.4345,3.1655,0.269
2023-01-20 09:00:00,1551.92,1555.91,1548.26,1552.3,8740.5238,56.5747,1547.347,1562.5838,1532.1102,1549.9608,3.4818,3.2287,0.2531
2023-01-20 10:00:00,1552.26,1553.44,1548.26,1552.39,6829.1265,56.6502,1548.3275,1562.1464,1534.5086,1550.4466,3.4864,3.2803,0.2061
2023-01-20 11:00:00,1552.5,1554.04,1548.61,1549.37,6445.6525,53.3036,1549.0535,1561.4124,1536.6946,1550.2313,3.2094,3.2661,-0.0567
2023-01-20 12:00:00,1549.39,1560.82,1548.75,1558.17,11996.9925,60.6063,1550.4945,1559.6276,1541.3614,1551.8191,3.6577,3.3444,0.3133
2023-01-20 13:00:00,1558.16,1562.79,1552.43,1554.22,12355.4962,56.3467,1551.2665,1558.7738,1543.7592,1552.2992,3.6522,3.406,0.2462
2023-01-20 14:00:00,1554.22,1568.14,1551.31,1560.84,20874.4206,61.2608,1551.7195,1560.3112,1543.1278,1554.0074,4.1344,3.5517,0.5827
2023-01-20 15:00:00,1560.91,1570.1,1559.22,1563.69,20421.3896,63.1824,1552.025,1561.7837,1542.2663,1555.9439,4.6924,3.7798,0.9126
2023-01-20 16:00:00,1563.72,1593.34,1561.48,1585.5,22928.4542,73.8657,1554.045,1571.175,1536.915,1561.8551,6.8159,4.387,2.4289
2023-01-20 17:00:00,1585.59,1597.37,1585.34,1591.83,18623.9306,76.0389,1556.069,1579.7573,1532.3807,1567.8501,8.9069,5.291,3.6159
2023-01-20 18:00:00,1591.84,1599.84,1583.75,1592.06,24531.4976,76.1166,1558.123,1586.3746,1529.8714,1572.6921,10.462,6.3252,4.1368
2023-01-20 19:00:00,1592.09,1602.12,1589.04,1600.6,17111.6169,78.8584,1560.76,1594.0786,1527.4414,1578.2737,12.2424,7.5086,4.7338
2023-01-20 20:00:00,1600.66,1645.0,1600.43,1641.87,51469.9341,86.7654,1565.4605,1613.463,1517.458,1590.9929,16.79,9.3649,7.4251
2023-01-20 21:00:00,1641.88,1651.7,1635.37,1636.86,21568.761,82.7208,1569.49,1626.4283,1512.5517,1600.1663,19.7619,11.4443,8.3176
2023-01-20 22:00:00,1637.11,1668.0,1635.73,1651.72,22366.3814,84.9602,1574.392,1641.087,1507.697,1610.4771,23.0506,13.7656,9.285
2023-01-20 23:00:00,1651.72,1662.55,1649.4,1658.25,13397.1552,85.8293,1579.5765,1654.8658,1504.2872,1620.0317,25.8854,16.1895,9.6958
2023-01-21 00:00:00,1658.36,1677.48,1652.92,1654.8,24351.9145,83.0971,1584.975,1665.406,1504.544,1626.9853,27.5362,18.4589,9.0773
2023-01-21 00:00:00,1658.36,1677.48,1652.92,1654.8,24351.9145,83.0971,1590.3615,1674.2712,1506.4518,1632.5483,28.5157,20.4702,8.0455
2023-01-21 01:00:00,1654.8,1658.31,1652.07,1652.25,9650.1173,80.8898,1595.7215,1681.0522,1510.3908,1636.4886,28.7548,22.1271,6.6277
2023-01-21 02:00:00,1652.21,1657.5,1642.87,1648.94,11538.5874,77.9937,1600.616,1686.3647,1514.8673,1638.9789,28.3504,23.3718,4.9786
2023-01-21 03:00:00,1648.94,1650.95,1644.85,1649.21,8316.5181,78.0627,1605.4835,1690.6593,1520.3077,1641.0251,27.732,24.2438,3.4881
2023-01-21 04:00:00,1649.23,1655.28,1647.45,1650.72,8076.8621,78.4693,1610.4045,1694.0802,1526.7288,1642.9641,27.0519,24.8054,2.2464
2023-01-21 05:00:00,1650.7,1650.96,1645.44,1646.1,5008.8414,73.9533,1615.09,1695.6847,1534.4953,1643.5913,25.8422,25.0128,0.8294
2023-01-21 06:00:00,1646.09,1654.83,1645.06,1653.45,6906.6416,76.291,1620.294,1696.5675,1544.0205,1645.563,25.1863,25.0475,0.1388
2023-01-21 07:00:00,1653.49,1654.53,1649.66,1651.43,5372.4321,74.3169,1624.957,1696.7392,1553.1748,1646.7364,24.2243,24.8829,-0.6586
2023-01-21 08:00:00,1651.53,1654.64,1646.85,1647.81,7879.9248,70.782,1629.6365,1694.2028,1565.0702,1646.9511,22.9057,24.4874,-1.5817
2023-01-21 09:00:00,1647.68,1664.68,1645.43,1662.61,12396.3762,75.8414,1634.725,1692.4839,1576.9661,1650.0829,22.7922,24.1484,-1.3562
2023-01-21 10:00:00,1662.63,1680.0,1617.29,1641.64,31587.9146,59.9906,1638.6225,1686.3268,1590.9182,1648.3943,20.7707,23.4728,-2.7021
2023-01-21 11:00:00,1641.62,1650.51,1632.98,1647.06,10328.2005,62.1902,1641.7005,1682.7814,1600.6196,1648.1275,19.3826,22.6548,-3.2722
2023-01-21 12:00:00,1647.06,1660.62,1645.31,1658.74,12062.3526,66.4683,1645.046,1679.7379,1610.3541,1650.25,19.0059,21.925,-2.9191
2023-01-21 13:00:00,1658.74,1658.89,1645.62,1650.83,9195.0352,61.4014,1647.9845,1672.7671,1623.2019,1650.366,17.8632,21.1127,-3.2495
2023-01-21 14:00:00,1650.85,1654.68,1646.71,1649.05,8899.0897,60.2876,1650.407,1662.3179,1638.4961,1650.1028,16.6223,20.2146,-3.5923
2023-01-21 15:00:00,1649.05,1667.78,1644.2,1647.95,14995.3115,59.5685,1650.711,1662.0305,1639.3915,1649.6722,15.373,19.2463,-3.8733
2023-01-21 16:00:00,1648.23,1661.94,1646.6,1658.32,11549.7165,63.9357,1651.784,1661.6194,1641.9486,1651.4018,15.0462,18.4062,-3.3601
2023-01-21 17:00:00,1658.36,1662.2,1648.06,1655.54,9834.7468,62.0022,1651.975,1661.9455,1642.0045,1652.2294,14.3969,17.6044,-3.2075
2023-01-21 18:00:00,1655.48,1662.57,1650.2,1661.47,8306.4938,64.4705,1652.136,1662.5984,1641.6736,1654.0775,14.1972,16.9229,-2.7257
2023-01-21 19:00:00,1661.46,1669.02,1658.41,1663.74,9249.3024,65.3971,1652.583,1664.1664,1640.9996,1656.01,14.06,16.3504,-2.2903
2023-01-21 20:00:00,1663.74,1668.38,1654.16,1654.5,11367.026,58.6877,1652.568,1664.1406,1640.9954,1655.708,13.0552,15.6913,-2.6361
2023-01-21 21:00:00,1654.12,1664.11,1651.5,1663.57,7828.0435,62.7298,1653.134,1665.6573,1640.6107,1657.2804,12.8427,15.1216,-2.2789
2023-01-21 22:00:00,1663.55,1664.25,1626.05,1628.95,10421.9977,44.737,1652.1345,1668.453,1635.816,1651.6143,9.7682,14.0509,-4.2827
2023-01-21 23:00:00,1628.8,1644.62,1622.32,1626.8,24360.0386,43.895,1651.014,1670.7099,1631.3181,1646.6515,7.0766,12.6561,-5.5795
2023-01-22 00:00:00,1626.83,1636.66,1622.4,1632.49,19875.9512,46.7515,1650.1025,1671.3913,1628.8137,1643.8192,5.341,11.193,-5.8521
2023-01-23 00:00:00,1628.01,1639.4,1626.17,1635.96,10070.9418,48.4744,1649.5955,1671.7085,1627.4825,1642.2473,4.1971,9.7939,-5.5967
2023-01-23 01:00:00,1635.92,1642.47,1635.51,1636.4,11518.6346,48.701,1648.743,1671.5011,1625.9849,1641.0779,3.2882,8.4927,-5.2045
2023-01-23 02:00:00,1636.48,1641.3,1636.03,1641.05,7151.1979,51.1468,1648.224,1671.1858,1625.2622,1641.0723,2.9096,7.3761,-4.4665
2023-01-23 03:00:00,1641.04,1643.1,1628.05,1630.75,11175.6061,45.9238,1647.371,1671.5654,1623.1766,1639.0078,1.7581,6.2525,-4.4944
2023-01-23 04:00:00,1630.75,1636.72,1629.0,1636.61,7653.7429,49.108,1646.071,1669.6363,1622.5057,1638.5283,1.3034,5.2627,-3.9593
2023-01-23 05:00:00,1636.54,1637.03,1631.3,1632.69,6495.1998,47.1096,1645.6235,1669.8393,1621.4077,1637.3606,0.6196,4.3341,-3.7145
2023-01-23 06:00:00,1632.7,1638.23,1631.27,1637.26,6543.5034,49.6804,1645.1335,1669.6084,1620.6586,1637.3405,0.4413,3.5555,-3.1142
2023-01-23 07:00:00,1637.28,1638.41,1628.0,1633.52,8723.236,47.6396,1643.8725,1668.0098,1619.7352,1636.5764,-0.0017,2.8441,-2.8458
2023-01-23 08:00:00,1633.48,1639.5,1630.78,1631.41,10764.4028,46.4796,1642.9015,1667.4009,1618.4021,1635.5431,-0.5171,2.1718,-2.689
2023-01-23 09:00:00,1631.41,1635.38,1630.44,1635.11,6852.1604,48.8325,1642.2045,1666.7576,1617.6514,1635.4565,-0.6199,1.6135,-2.2334
2023-01-23 10:00:00,1635.09,1640.12,1633.37,1637.38,10457.76,50.2768,1641.676,1666.1666,1617.1854,1635.8412,-0.5122,1.1883,-1.7006
2023-01-23 11:00:00,1637.15,1638.52,1633.58,1636.81,7896.8261,49.8959,1640.6005,1663.9349,1617.2661,1636.035,-0.4676,0.8572,-1.3247
2023-01-23 12:00:00,1636.81,1639.48,1630.05,1635.5,10979.8734,48.9777,1639.5985,1661.9825,1617.2145,1635.928,-0.5317,0.5794,-1.1111
2023-01-23 13:00:00,1635.59,1637.1,1613.61,1622.55,17849.4414,40.9538,1637.6525,1658.8269,1616.4781,1633.2524,-1.609,0.1417,-1.7507
2023-01-23 14:00:00,1622.61,1648.56,1584.43,1599.66,38217.0437,31.2184,1634.4485,1658.11,1610.787,1626.5339,-4.2606,-0.7387,-3.5219
2023-01-23 15:00:00,1599.7,1627.04,1595.35,1621.21,29260.1459,44.5764,1632.784,1655.2211,1610.3469,1625.4691,-4.5705,-1.5051,-3.0654
2023-01-23 16:00:00,1621.2,1626.05,1612.54,1620.16,19076.9614,44.1267,1630.6135,1648.6938,1612.5332,1624.4073,-4.8449,-2.1731,-2.6719
2023-01-23 17:00:00,1620.12,1629.37,1615.05,1628.73,15627.7295,48.6774,1630.6025,1648.6871,1612.5179,1625.2718,-4.3211,-2.6027,-1.7184
2023-01-23 18:00:00,1628.8,1640.86,1626.02,1628.95,20060.3452,48.7927,1630.71,1648.7284,1612.6916,1626.0075,-3.8439,-2.8509,-0.993
2023-01-23 19:00:00,1629.15,1630.88,1610.0,1620.29,24515.6859,44.5499,1630.1,1648.6541,1611.5459,1624.864,-4.117,-3.1041,-1.0129
2023-01-23 20:00:00,1620.29,1635.47,1618.78,1635.03,13903.0861,52.1731,1630.0535,1648.5532,1611.5538,1626.8972,-3.1082,-3.1049,-0.0033
2023-01-23 21:00:00,1635.0,1635.8,1629.48,1631.71,6652.0014,50.4894,1629.819,1648.1087,1611.5293,1627.8597,-2.5473,-2.9934,0.4461
2023-01-23 22:00:00,1631.83,1635.49,1622.07,1627.74,7650.4655,48.4749,1629.1535,1646.7142,1611.5928,1627.8358,-2.3955,-2.8738,0.4783
