date,open,high,low,close,volume
2022-11-08 10:00:00,1490.06,1490.53,1476.5,1479.78,18500.7553
2022-11-08 11:00:00,1479.83,1486.73,1468.95,1477.16,26318.3401
2022-11-08 12:00:00,1477.19,1487.71,1471.12,1479.25,22671.9651
2022-11-08 13:00:00,1479.4,1480,1457.16,1462.13,28171.3107
2022-11-08 14:00:00,1461.97,1474.31,1424.23,1444.41,64351.3439
2022-11-08 15:00:00,1444.23,1463.21,1425.69,1462.57,51899.1643
2022-11-08 16:00:00,1462.45,1580,1454.29,1545.18,87237.0414
2022-11-08 17:00:00,1545.19,1554.66,1443.49,1447.97,83005.6848
2022-11-08 18:00:00,1448.24,1469.53,1343.66,1345.76,147616.3513
2022-11-08 19:00:00,1345.82,1358.63,1227.4,1315.35,169078.5891
2022-11-08 20:00:00,1314.76,1336.69,1280.5,1310.21,101276.5193
2022-11-08 21:00:00,1309.98,1340,1297.97,1336.48,49552.5095
2022-11-08 22:00:00,1336.21,1337.88,1308,1318.48,23870.7019
2022-11-08 23:00:00,1317.77,1344,1313.38,1334.25,47966.0958
2022-11-09 00:00:00,1333.97,1337.49,1315.06,1317.09,36875.1138
2022-11-09 01:00:00,1317.02,1331,1311.66,1317.25,46518.627
2022-11-09 02:00:00,1316.96,1328.66,1292.21,1294.48,47355.1422
2022-11-09 02:00:00,1316.96,1328.66,1292.21,1294.48,47355.1422
2022-11-09 03:00:00,1294.34,1313.48,1282,1311.7,46238.1306
2022-11-09 04:00:00,1311.68,1318.13,1300.29,1303.42,33400.2849
2022-11-09 05:00:00,1303.42,1315.4,1284.56,1301.89,19492.2961
2022-11-09 06:00:00,1301.91,1308.41,1292.12,1293.51,14053.9339
2022-11-09 07:00:00,1293.59,1298.4,1265.77,1273.71,31779.534
2022-11-09 08:00:00,1273.57,1275.73,1249.54,1262.72,42636.2392
2022-11-09 09:00:00,1262.71,1263.36,1193.21,1213.21,116156.4733
2022-11-09 10:00:00,1213.2,1225.8,1136.6,1191.51,147463.2987
2022-11-09 11:00:00,1191.71,1223,1173.14,1217.74,71352.7471
2022-11-09 12:00:00,1217.74,1246.69,1210.65,1225.1,54295.3556
2022-11-09 13:00:00,1225.14,1233.38,1190.38,1212.82,62232.9971
2022-11-09 14:00:00,1212.8,1243.16,1186.68,1224.29,55694.9717
2022-11-09 15:00:00,1224.01,1240.72,1146.64,1161.52,90934.4295
2022-11-09 16:00:00,1161.89,1196.07,1145.78,1172.22,76532.1085
2022-11-09 17:00:00,1172.16,1184.69,1151,1166.48,73039.1174
2022-11-09 18:00:00,1166.49,1179.33,1141.93,1162.75,82647.5294
2022-11-09 19:00:00,1162.76,1205.64,1160.75,1195.42,67119.1771
2022-11-09 20:00:00,1195.35,1200,1146.37,1164.07,60117.1859
2022-11-09 21:00:00,1164.05,1165,1092.91,1104.54,87993.1352
2022-11-09 22:00:00,1104.22,1130.93,1099.95,1116.53,49396.4853
2022-11-09 23:00:00,1116.5,1122.97,1071.11,1099.9,70020.7899
2022-11-10 00:00:00,1099.9,1144.74,1083.95,1143.78,42847.2616
2022-11-10 01:00:00,1143.24,1162,1127.99,1135.68,40554.6906
2022-11-10 02:00:00,1135.58,1147.86,1125.24,1147.54,27030.6192
2022-11-10 02:00:00,1135.58,1147.86,1125.24,1147.54,27030.6192
2022-11-10 03:00:00,1147.69,1181.7,1143.12,1171.52,33057.0194
2022-11-10 04:00:00,1171.18,1178.95,1156.12,1172.39,28633.7684
2022-11-10 05:00:00,1172.39,1195.73,1171.74,1183.48,30393.9832
2022-11-10 06:00:00,1183.38,1191.43,1170.62,1171.91,26705.7214
2022-11-10 07:00:00,1171.91,1199.45,1167.7,1186.08,28230.1681
2022-11-10 08:00:00,1185.96,1214.61,1171.69,1211.33,40414.8342
2022-11-10 09:00:00,1211.52,1215.59,1181.84,1193.62,33110.226
2022-11-10 10:00:00,1193.79,1200.26,1168.5,1173.76,40108.7244
2022-11-10 11:00:00,1173.76,1187.24,1167.06,1173.92,31831.9021
2022-11-10 12:00:00,1173.9,1209.76,1172.29,1199.18,31319.2226
2022-11-10 13:00:00,1199.1,1315,1185.27,1291.11,71146.3178
2022-11-10 14:00:00,1290.58,1322.8,1267.88,1318.93,47174.1964
2022-11-10 15:00:00,1319.17,1343.57,1302.91,1319.35,49411.7933
2022-11-10 16:00:00,1319.34,1347.62,1304.31,1319.62,43751.9468
2022-11-10 17:00:00,1319.26,1321.51,1245.41,1257.08,56679.552
2022-11-10 18:00:00,1257.02,1284,1250,1271.58,35469.2673
2022-11-10 19:00:00,1271.91,1293.44,1263.86,1289.16,22559.9675
2022-11-10 20:00:00,1289.01,1336,1281.19,1331.58,35133.3473
2022-11-10 21:00:00,1331.15,1340.35,1311.63,1321.46,41326.7973
2022-11-10 22:00:00,1321.52,1326.61,1304.51,1320.82,18129.7954
2022-11-10 23:00:00,1321.01,1324.44,1283.7,1295.36,43139.3901
2022-11-11 00:00:00,1295.55,1302.31,1280.49,1293.09,39504.5706
2022-11-11 01:00:00,1292.95,1305.02,1251.9,1258.43,46947.9661
2022-11-11 02:00:00,1258.65,1267.46,1237.84,1248.18,46683.7165
2022-11-11 02:00:00,1258.65,1267.46,1237.84,1248.18,46683.7165
2022-11-11 03:00:00,1248.18,1250.78,1216.27,1233.95,32731.4581
2022-11-11 04:00:00,1234.2,1243.76,1221.87,1229.62,24478.4884
2022-11-11 05:00:00,1229.41,1271.17,1226.45,1262.19,29412.3154
2022-11-11 06:00:00,1262.14,1271.45,1245.74,1260.39,25145.675
2022-11-11 07:00:00,1260.48,1284.2,1250.65,1274.99,33187.4457
2022-11-11 08:00:00,1275.04,1290.2,1264.7,1278.02,26089.1646
2022-11-11 09:00:00,1278.18,1284.83,1268.76,1276.21,19951.0371
2022-11-11 10:00:00,1276.12,1280.85,1261,1274.43,20230.5681
2022-11-11 11:00:00,1274.52,1289.79,1266.25,1273.44,22622.6146
2022-11-11 12:00:00,1273.6,1290.22,1265.17,1287.91,19839.556
2022-11-11 13:00:00,1287.98,1307.36,1277.74,1281.22,30343.0926
2022-11-11 14:00:00,1281.32,1296.13,1197.9,1258.84,88288.0069
2022-11-11 15:00:00,1258.11,1277.58,1238.67,1257.4,54535.3105
2022-11-11 16:00:00,1257.47,1261.96,1229.88,1247.51,42330.7415
2022-11-11 17:00:00,1247.15,1275.57,1244.1,1271.36,32237.4839
2022-11-11 18:00:00,1271.15,1283.76,1258.58,1261.47,27358.4748
2022-11-11 19:00:00,1261.41,1275,1245.8,1270.86,29035.518
2022-11-11 20:00:00,1270.73,1272.25,1234.57,1242.3,41154.9906
2022-11-11 21:00:00,1242.5,1272.25,1241.78,1266.45,37875.1907
2022-11-11 22:00:00,1266.2,1282.41,1263.54,1276.91,18806.976
2022-11-11 23:00:00,1276.98,1291.84,1268.27,1285.29,18615.6919
2022-11-12 00:00:00,1285.57,1289.16,1264.15,1272.73,18973.233
2022-11-12 01:00:00,1272.73,1276.7,1261.79,1270.01,9628.1296
2022-11-12 02:00:00,1269.98,1286.55,1266.59,1273.36,10407.8248
2022-11-12 02:00:00,1269.98,1286.55,1266.59,1273.36,10407.8248
2022-11-12 03:00:00,1273.3,1275.94,1250.55,1256.28,12717.9621
2022-11-12 04:00:00,1256.26,1266.05,1248.2,1254.45,13202.5925
2022-11-12 05:00:00,1254.6,1255.33,1235.53,1244.49,17205.2118
2022-11-12 06:00:00,1244.23,1265.91,1240.31,1258.19,10959.9783
2022-11-12 07:00:00,1258.51,1274.32,1257.48,1262.91,13125.8022
2022-11-12 08:00:00,1263.23,1267.5,1246.61,1258.24,11273.6992
2022-11-12 09:00:00,1258.12,1264.83,1252.85,1258.89,9487.5461
2022-11-12 10:00:00,1259.01,1271.21,1253.56,1256.97,13202.7102
2022-11-12 11:00:00,1256.68,1262.3,1248.95,1257.73,9134.1012
2022-11-12 12:00:00,1257.7,1267.43,1250.53,1266.62,7938.057
2022-11-12 13:00:00,1266.41,1267.83,1255.7,1263.2,8150.5075
2022-11-12 14:00:00,1263.2,1281.97,1256.86,1273.76,15155.1017
2022-11-12 15:00:00,1273.71,1281.16,1268.53,1272.55,10447.9699
2022-11-12 16:00:00,1272.58,1276.07,1265.03,1269.32,9241.7291
2022-11-12 17:00:00,1269.31,1274.48,1265.45,1271.24,7339.1307
2022-11-12 18:00:00,1271.2,1272.26,1261.04,1267.06,8640.9713
2022-11-12 19:00:00,1266.94,1268.34,1262,1266.26,6577.1011
2022-11-12 20:00:00,1266.23,1266.97,1262.39,1263.95,6441.2871
2022-11-12 21:00:00,1263.77,1265.07,1250,1255.52,9982.6641
2022-11-12 22:00:00,1255.52,1261.85,1253.46,1258.38,5277.715
2022-11-12 23:00:00,1258.23,1258.52,1245.59,1255.14,8191.7871
2022-11-13 00:00:00,1254.98,1264.82,1251.15,1257.85,7151.8791
2022-11-13 01:00:00,1257.84,1266.71,1256.71,1262.08,5531.5687
2022-11-13 02:00:00,1261.98,1266.03,1258.82,1265.81,4494.1891
2022-11-13 02:00:00,1261.98,1266.03,1258.82,1265.81,4494.1891
2022-11-13 03:00:00,1265.96,1271.89,1262.6,1269.92,8066.4848
2022-11-13 04:00:00,1269.76,1272,1262.22,1264.42,5588.1077
2022-11-13 05:00:00,1264.55,1266.47,1261.74,1261.74,6975.7481
2022-11-13 06:00:00,1261.74,1263.56,1246.26,1246.63,10033.9906
2022-11-13 07:00:00,1246.63,1254.01,1229.88,1248.52,13489.9497
2022-11-13 08:00:00,1248.48,1250.85,1220.11,1228.96,8721.4474
2022-11-13 09:00:00,1228.84,1231.35,1212.65,1224.75,15177.1602
2022-11-13 10:00:00,1224.52,1233.73,1219.95,1227.71,9455.2054
2022-11-13 11:00:00,1227.49,1245.37,1224.17,1238.24,11043.3142
2022-11-13 12:00:00,1238,1241.34,1232.7,1234.58,5432.0761
2022-11-13 13:00:00,1234.58,1246.53,1231,1239.24,12359.4844
2022-11-13 14:00:00,1239.13,1242.96,1234.21,1237.1,9425.2389
2022-11-13 15:00:00,1237.1,1239.04,1221.75,1229.06,11253.7261
2022-11-13 16:00:00,1229.46,1235.35,1224.13,1230.98,11550.9318
2022-11-13 17:00:00,1231.17,1231.44,1217.78,1226.14,14390.0047
2022-11-13 18:00:00,1226.21,1230.2,1213.68,1223.58,10264.4762
2022-11-13 19:00:00,1223.5,1230.25,1220.02,1226.39,10180.1992
2022-11-13 20:00:00,1226.37,1230.13,1215.23,1216.94,10198.2017
2022-11-13 21:00:00,1216.85,1234.6,1198.99,1215.2,22153.9388
2022-11-13 22:00:00,1215.2,1228.13,1213.4,1226.03,12228.1082
2022-11-13 23:00:00,1225.99,1226.81,1215,1219.43,10264.3104
2022-11-14 00:00:00,1219.4,1228.16,1189.41,1203.41,24584.5643
2022-11-14 01:00:00,1203.19,1209.7,1178.11,1187.75,29944.4548
2022-11-14 02:00:00,1187.62,1194.5,1169.4,1191.24,28136.6301
2022-11-14 02:00:00,1187.62,1194.5,1169.4,1191.24,28136.6301
2022-11-14 03:00:00,1191.61,1196.86,1185.63,1191.14,14973.1141
2022-11-14 04:00:00,1191.09,1191.68,1173.5,1182.97,20017.8778
2022-11-14 05:00:00,1183.17,1187.05,1173.5,1179.57,16374.3555
2022-11-14 06:00:00,1179.44,1240.43,1175.41,1234.44,26969.9903
2022-11-14 07:00:00,1234.13,1260.29,1223.73,1258.6,23609.9433
2022-11-14 08:00:00,1258.66,1273.96,1255.3,1259.86,17842.7796
2022-11-14 09:00:00,1260.08,1262.18,1250,1255.42,11026.4743
2022-11-14 10:00:00,1255.49,1261.9,1250.95,1258.67,10358.7732
2022-11-14 11:00:00,1258.57,1268,1250.03,1250.52,10288.0201
2022-11-14 12:00:00,1250.35,1265.64,1241.86,1262.66,14347.2622
2022-11-14 13:00:00,1262.69,1289.17,1241.37,1258.2,37396.1298
2022-11-14 14:00:00,1258.17,1262.2,1234.03,1249.8,29474.2452
2022-11-14 15:00:00,1249.96,1253.69,1230.46,1243.34,28003.7015
2022-11-14 16:00:00,1243.61,1248.25,1224.71,1229.43,30006.6246
2022-11-14 17:00:00,1229.43,1243.16,1225.57,1239.42,22915.9394
2022-11-14 18:00:00,1239.56,1244.78,1234.14,1241.4,15083.7647
2022-11-14 19:00:00,1241.36,1241.98,1208.1,1214.76,29151.4354
2022-11-14 20:00:00,1214.8,1221.14,1208.46,1214.11,20863.6284
2022-11-14 21:00:00,1214.19,1227.2,1212.09,1225.68,19540.2099
2022-11-14 22:00:00,1225.68,1231.3,1212.33,1217.84,17013.3845
2022-11-14 23:00:00,1217.84,1248.51,1217.67,1241.56,26130.9606
2022-11-15 00:00:00,1241.58,1251.85,1237.23,1239.64,21411.6675
2022-11-15 01:00:00,1239.53,1260.45,1234,1256.25,18946.798
2022-11-15 02:00:00,1256.15,1264.19,1253.97,1257.12,15472.2093
2022-11-15 02:00:00,1256.15,1264.19,1253.97,1257.12,15472.2093
2022-11-15 03:00:00,1257.46,1264.4,1252.58,1254.64,12669.6045
2022-11-15 04:00:00,1254.9,1258.63,1250.5,1256.46,8675.5761
2022-11-15 05:00:00,1256.46,1261.25,1245.52,1246.86,11728.0295
2022-11-15 06:00:00,1246.63,1255.7,1245.92,1255.1,7575.1774
2022-11-15 07:00:00,1255.14,1271.79,1253.76,1264.97,17375.3671
2022-11-15 08:00:00,1264.83,1277.91,1262,1272.79,14784.9329
2022-11-15 09:00:00,1272.98,1276.59,1254.12,1258.78,17977.4063
2022-11-15 10:00:00,1258.68,1265.68,1253.23,1265.51,9090.1872
2022-11-15 11:00:00,1265.47,1271.21,1254.3,1258.9,12799.8056
2022-11-15 12:00:00,1258.9,1267.24,1256.08,1266.09,11521.0082
2022-11-15 13:00:00,1265.92,1289.78,1264.8,1276.93,28781.3094
2022-11-15 14:00:00,1276.78,1277.66,1258,1266.19,20331.7328
2022-11-15 15:00:00,1266.33,1274.66,1260.35,1263.24,17873.8622
2022-11-15 16:00:00,1263.15,1269.41,1258.63,1266.73,16724.5841
2022-11-15 17:00:00,1266.66,1273.23,1262.23,1266.04,14887.2322
2022-11-15 18:00:00,1266.19,1266.85,1232.56,1242.48,34174.9463
2022-11-15 19:00:00,1242.32,1257.5,1233.82,1255.7,28278.4473
2022-11-15 20:00:00,1255.85,1263.95,1246.87,1252.23,21292.9007
2022-11-15 21:00:00,1252.36,1254.15,1239.38,1245.47,25277.2643
2022-11-15 22:00:00,1245.47,1247.98,1241.11,1244.22,10824.661
2022-11-15 23:00:00,1244.31,1252.77,1242.08,1251.74,19074.851
2022-11-16 00:00:00,1251.95,1255.2,1246.38,1250.61,16004.6509
2022-11-16 01:00:00,1250.48,1259.91,1250.3,1259.72,13971.5509
2022-11-16 02:00:00,1259.89,1266.99,1255.59,1258.56,15948.3312
2022-11-16 02:00:00,1259.89,1266.99,1255.59,1258.56,15948.3312
2022-11-16 03:00:00,1258.53,1265,1257.6,1263.49,9543.9053
2022-11-16 04:00:00,1263.5,1264,1255.89,1256.81,10184.8363
2022-11-16 05:00:00,1256.81,1258.29,1252.45,1256.46,9636.0364
2022-11-16 06:00:00,1256.46,1259.73,1242.14,1247.69,14490.9057
2022-11-16 07:00:00,1247.69,1250.47,1243.88,1244.68,12870.1256
2022-11-16 08:00:00,1244.6,1253.08,1226.41,1236.9,21742.2245
2022-11-16 09:00:00,1236.8,1239.07,1223.64,1229.64,19413.6366
2022-11-16 10:00:00,1229.66,1234.04,1225.08,1230.13,9360.935
2022-11-16 11:00:00,1230.05,1232.06,1214.27,1221.29,12761.7777
2022-11-16 12:00:00,1221.28,1223.79,1213,1220.87,17377.4613
2022-11-16 13:00:00,1220.86,1232.26,1209.64,1212.37,35655.8927
2022-11-16 14:00:00,1212.52,1214.57,1200.19,1206.16,36081.6031
2022-11-16 15:00:00,1206.24,1211.81,1185.2,1190.96,42778.1111
2022-11-16 16:00:00,1190.7,1214,1185.66,1206.68,23241.6105
2022-11-16 17:00:00,1206.93,1220.43,1204.92,1214.25,21516.6815
2022-11-16 18:00:00,1214.25,1217.61,1205.04,1209.78,18003.6005
2022-11-16 19:00:00,1209.81,1210.33,1197.1,1207.25,18704.0692
2022-11-16 20:00:00,1207.25,1212.66,1203.18,1211.21,11553.7502
2022-11-16 21:00:00,1211.3,1214.48,1204.62,1206.06,8653.2305
2022-11-16 22:00:00,1205.97,1217.76,1200.4,1215.27,9943.9595
2022-11-16 23:00:00,1215,1220.51,1209.41,1215.21,20814.2509
2022-11-17 00:00:00,1215.2,1225.16,1213.17,1222.31,18220.5564
2022-11-17 01:00:00,1222.32,1227.34,1216.52,1218.27,15353.7881
2022-11-17 02:00:00,1218.32,1219.43,1206.52,1207.12,10329.2298
2022-11-17 02:00:00,1218.32,1219.43,1206.52,1207.12,10329.2298
2022-11-17 03:00:00,1207.12,1211.37,1200.33,1202.98,14773.9126
2022-11-17 04:00:00,1202.97,1205.09,1191.84,1202.61,11964.6882
2022-11-17 05:00:00,1202.67,1210.67,1202.3,1210.07,7610.0817
2022-11-17 06:00:00,1210.07,1214.78,1198.01,1201.01,10289.0754
2022-11-17 07:00:00,1201.22,1207.26,1195,1203.85,11294.8852
2022-11-17 08:00:00,1203.9,1207.51,1199.41,1202.82,5252.8679
2022-11-17 09:00:00,1202.64,1203.45,1181.02,1190.76,14893.7555
2022-11-17 10:00:00,1190.99,1194.83,1187.59,1190.83,10646.1984
2022-11-17 11:00:00,1190.83,1203.77,1190.4,1203.23,8402.9844
2022-11-17 12:00:00,1203,1204.21,1196.08,1203.17,8184.4443
2022-11-17 13:00:00,1202.89,1203.14,1183.08,1188.73,16591.7018
2022-11-17 14:00:00,1188.92,1196.25,1184.56,1191.67,12049.0925
2022-11-17 15:00:00,1191.55,1216.33,1186.8,1192.04,27120.4088
2022-11-17 16:00:00,1191.97,1214.03,1187.85,1210.17,27818.1832
2022-11-17 17:00:00,1210.16,1216.83,1202.46,1210.31,28176.5029
2022-11-17 18:00:00,1210.09,1214,1206.89,1211.59,18237.8435
2022-11-17 19:00:00,1211.74,1212.88,1200.15,1201.69,17008.3818
2022-11-17 20:00:00,1201.67,1204.55,1198.01,1200.73,14737.5986
2022-11-17 21:00:00,1200.51,1209.41,1200.45,1205.95,10592.6024
2022-11-17 22:00:00,1206.12,1208.73,1201.97,1205.46,8617.8583
2022-11-17 23:00:00,1205.68,1207.29,1195.36,1199.44,19403.319
2022-11-18 00:00:00,1199.39,1216.8,1198.01,1215.42,28899.3431
2022-11-18 01:00:00,1215.48,1217.47,1209.61,1212.78,14074.3472
2022-11-18 02:00:00,1212.74,1232.37,1208.17,1225.63,17606.6687
2022-11-18 02:00:00,1212.74,1232.37,1208.17,1225.63,17606.6687
2022-11-18 03:00:00,1225.62,1229.44,1218.66,1218.83,12812.5253
2022-11-18 04:00:00,1218.9,1220.31,1214,1217.99,8185.7849
2022-11-18 05:00:00,1217.98,1222.96,1215.74,1216.84,6356.6041
2022-11-18 06:00:00,1216.85,1218.81,1211.98,1217.72,7911.624
2022-11-18 07:00:00,1217.72,1220.09,1212.48,1213.07,5448.8295
2022-11-18 08:00:00,1213.16,1213.91,1203,1212.34,11585.0494
2022-11-18 09:00:00,1212.16,1216.29,1210.35,1214.7,5961.8693
2022-11-18 10:00:00,1214.6,1224.53,1213.47,1218.02,11453.5018
2022-11-18 11:00:00,1218.02,1220.79,1213.44,1215.75,8118.9421
2022-11-18 12:00:00,1215.86,1220.08,1215.48,1216.75,8281.073
2022-11-18 13:00:00,1216.88,1226.79,1215.34,1218.46,15067.6095
2022-11-18 14:00:00,1218.54,1222.12,1209.59,1213.37,17202.9926
2022-11-18 15:00:00,1213.36,1214.16,1205.56,1210.17,15040.0698
2022-11-18 16:00:00,1210.02,1213.48,1202.21,1206.16,11722.8068
2022-11-18 17:00:00,1206.19,1207.35,1198.83,1202.89,13330.9515
2022-11-18 18:00:00,1202.88,1206.1,1200.74,1204.34,8189.974
2022-11-18 19:00:00,1204.39,1210.14,1201.24,1208.23,14242.0707
2022-11-18 20:00:00,1208.25,1212.98,1205.09,1208.56,13707.9908
2022-11-18 21:00:00,1208.75,1211.6,1207.37,1207.49,5985.564
2022-11-18 22:00:00,1207.65,1210.14,1205.23,1208.63,4431.4044
2022-11-18 23:00:00,1208.57,1213.46,1204.08,1210.93,10626.6569
2022-11-19 00:00:00,1210.73,1211.95,1207.73,1208.63,5238.3266
2022-11-19 01:00:00,1208.51,1210.57,1206.32,1208.77,3989.6468
2022-11-19 02:00:00,1208.76,1208.76,1199.52,1205.3,11836.0803
2022-11-19 02:00:00,1208.76,1208.76,1199.52,1205.3,11836.0803
2022-11-19 03:00:00,1205.46,1208.34,1204.51,1207.21,5536.5425
2022-11-19 04:00:00,1207.09,1208.05,1204.24,1206.66,5474.6199
2022-11-19 05:00:00,1206.58,1207.79,1196.27,1203.49,9444.662
2022-11-19 06:00:00,1203.49,1206.6,1200.58,1206.33,4479.3111
2022-11-19 07:00:00,1206.22,1208.1,1205.24,1205.34,3880.1102
2022-11-19 08:00:00,1205.35,1210.98,1202.51,1208.48,5724.5103
2022-11-19 09:00:00,1208.63,1209.86,1206.43,1207.6,3539.6483
2022-11-19 10:00:00,1207.6,1209.06,1205.47,1207.32,3736.8103
2022-11-19 11:00:00,1207.35,1210.17,1206.07,1210.09,2501.6835
2022-11-19 12:00:00,1210.1,1210.8,1206.29,1206.56,3335.4023
2022-11-19 13:00:00,1206.56,1208.57,1204.13,1206.46,4300.0144
2022-11-19 14:00:00,1206.51,1208.16,1205.43,1206.96,5081.3576
2022-11-19 15:00:00,1206.96,1209.74,1205.5,1208.48,8225.6257
2022-11-19 16:00:00,1208.65,1210.42,1206.73,1208.67,4921.4797
2022-11-19 17:00:00,1208.63,1209.53,1205.49,1206.57,5408.4292
2022-11-19 18:00:00,1206.59,1209.16,1205.86,1206.51,5599.9489
2022-11-19 19:00:00,1206.47,1209.2,1206.31,1207.32,5457.367
2022-11-19 20:00:00,1207.2,1209.97,1207.11,1207.85,5150.0135
2022-11-19 21:00:00,1207.76,1211,1207.68,1210.22,5700.8532
2022-11-19 22:00:00,1210.24,1231.62,1210.23,1222.92,21413.8936
2022-11-19 23:00:00,1223.02,1226.29,1215.29,1216.12,14231.2375
2022-11-20 00:00:00,1216.31,1221.83,1215.51,1221.02,8416.8538
2022-11-20 01:00:00,1220.85,1225.26,1216.25,1217.29,7160.0765
2022-11-20 02:00:00,1217.3,1220.3,1215.97,1217.51,3683.576
2022-11-20 02:00:00,1217.3,1220.3,1215.97,1217.51,3683.576
2022-11-20 03:00:00,1217.51,1218.15,1213.89,1217.46,4471.6001
2022-11-20 04:00:00,1217.47,1219.52,1216.98,1217.83,3563.6483
2022-11-20 05:00:00,1217.85,1218.5,1216.03,1217.32,3358.715
2022-11-20 06:00:00,1217.27,1218.93,1216.11,1218.47,3189.5785
2022-11-20 07:00:00,1218.49,1221.61,1216.42,1218.9,5592.6079
2022-11-20 08:00:00,1218.96,1219.26,1202.63,1207.03,10221.5773
2022-11-20 09:00:00,1206.91,1209.43,1205.19,1206.33,3233.0231
2022-11-20 10:00:00,1206.33,1207.05,1189,1194.86,9421.9717
2022-11-20 11:00:00,1194.85,1195.38,1159,1166.29,21504.1601
2022-11-20 12:00:00,1166.29,1171.81,1151.76,1165.3,22304.8429
2022-11-20 13:00:00,1165.29,1177.77,1163.3,1175.21,16975.904
2022-11-20 14:00:00,1175.06,1179.24,1169.76,1170.85,11953.8605
2022-11-20 15:00:00,1171,1178.13,1169.94,1175.69,12826.2972
2022-11-20 16:00:00,1175.69,1178.41,1168,1173.57,15919.2794
2022-11-20 17:00:00,1173.55,1176.35,1170.42,1171.28,10663.7902
2022-11-20 18:00:00,1171.05,1177,1170.09,1176.85,10248.179
2022-11-20 19:00:00,1176.6,1188.11,1173.66,1183.78,14326.4232
2022-11-20 20:00:00,1183.86,1185.18,1170.48,1175.67,18076.8021
2022-11-20 21:00:00,1175.67,1175.67,1133,1141.89,30448.3701
2022-11-20 22:00:00,1141.62,1153,1133.45,1140.81,29054.4153
2022-11-20 23:00:00,1140.87,1144.46,1130.2,1140.07,33110.1292
2022-11-21 00:00:00,1140.04,1142.07,1125,1138.36,38455.2241
2022-11-21 01:00:00,1138.31,1141.35,1126.27,1129.5,21085.3856
2022-11-21 02:00:00,1129.41,1131.03,1108,1120.77,34074.6503
2022-11-21 02:00:00,1129.41,1131.03,1108,1120.77,34074.6503
2022-11-21 03:00:00,1120.66,1124.9,1108.62,1123.11,25281.2806
2022-11-21 04:00:00,1122.92,1137.75,1122.12,1126.49,31702.9271
2022-11-21 05:00:00,1126.4,1135.11,1125.44,1133.86,12777.0092
2022-11-21 06:00:00,1134.03,1136.56,1125.42,1126.39,14270.1017
2022-11-21 07:00:00,1126.45,1130.54,1115.16,1121.8,14395.8698
2022-11-21 08:00:00,1121.87,1125.53,1115.17,1118.95,12315.3507
2022-11-21 09:00:00,1118.93,1125.57,1104.35,1118.74,27373.1793
2022-11-21 10:00:00,1118.89,1127.41,1113.39,1125.28,17299.0549
2022-11-21 11:00:00,1125.47,1129.73,1120.46,1123.1,14866.6715
2022-11-21 12:00:00,1123.1,1126.76,1112.9,1125.55,20135.6211
2022-11-21 13:00:00,1125.67,1145,1123.66,1132.96,25857.1397
2022-11-21 14:00:00,1132.94,1141.46,1131.12,1133.01,19819.7833
2022-11-21 15:00:00,1132.8,1135.77,1127.51,1128.82,15158.5636
2022-11-21 16:00:00,1129.08,1131.73,1100.03,1115.07,42317.1408
2022-11-21 17:00:00,1115.07,1120.03,1101.27,1104.47,32218.3855
2022-11-21 18:00:00,1104.38,1107.42,1091,1098.58,43705.1433
2022-11-21 19:00:00,1098.76,1104.74,1080,1090.55,47449.8576
2022-11-21 20:00:00,1090.53,1112.84,1088.45,1103.92,35852.1563
2022-11-21 21:00:00,1103.91,1107.7,1081,1093.48,34518.9494
2022-11-21 22:00:00,1093.44,1120.96,1092.38,1106.68,35795.6289
2022-11-21 23:00:00,1106.69,1115.33,1105.04,1105.91,28812.0784
2022-11-22 00:00:00,1105.68,1115.49,1099.07,1105.14,32737.6223
2022-11-22 01:00:00,1104.91,1108.42,1096.81,1100.32,17158.9325
2022-11-22 02:00:00,1100.31,1109.67,1094.87,1107.56,17130.3149
2022-11-22 02:00:00,1100.31,1109.67,1094.87,1107.56,17130.3149
2022-11-22 03:00:00,1107.56,1110.5,1100.36,1102.61,14468.6957
2022-11-22 04:00:00,1102.6,1105.36,1097.92,1100.34,12804.6926
2022-11-22 05:00:00,1100.45,1103.59,1094.66,1097.42,18899.7048
2022-11-22 06:00:00,1097.49,1098.58,1082.3,1084.14,28482.7613
2022-11-22 07:00:00,1083.88,1093.38,1078.53,1091.93,22202.975
2022-11-22 08:00:00,1091.93,1093.36,1073.42,1086.51,25497.8994
2022-11-22 09:00:00,1086.63,1091.52,1077.76,1079.93,18268.218
2022-11-22 10:00:00,1079.76,1093.5,1075.74,1091.2,19332.4678
2022-11-22 11:00:00,1091.28,1092.9,1080.8,1084.08,19447.5408
2022-11-22 12:00:00,1084.08,1101.05,1077.61,1096.84,30706.1057
2022-11-22 13:00:00,1096.94,1134.19,1095.84,1131.63,46133.1534
2022-11-22 14:00:00,1131.94,1141.26,1116.92,1120.39,39275.3167
2022-11-22 15:00:00,1120.39,1141.21,1120.14,1134.05,36777.2274
2022-11-22 16:00:00,1134.12,1140.24,1125.59,1126.05,25495.5995
2022-11-22 17:00:00,1126.11,1128.36,1113.47,1116.3,22212.6516
2022-11-22 18:00:00,1116.12,1126.99,1114.47,1125.58,21248.2656
2022-11-22 19:00:00,1125.63,1137.21,1123.14,1125.87,27696.344
2022-11-22 20:00:00,1125.77,1132.54,1125.1,1126.09,21154.2699
2022-11-22 21:00:00,1126.27,1130.78,1121.29,1129.24,16539.371
